contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Control	Paludibacter	0.364734290069453	0.988868966631282	0.4609375	1	-2.7758559818591	-0.567424804306289	-4.15721040526961	-3.72627500525388	5.0605997452917	-0.716119498862099	0.229167533102453	no	ok		NA
Active_vs_Control	Desulfovibrio	0.691909135436293	0.993945120647989	0.63828125	0.912620192307692	-2.37600079170777	-2.64866321146507	-1.92749235154964	0.794253988412593	4.13016612562111	0.161292578244062	0.424870638281578	no	ok		NA
Active_vs_Control	Sulfurovum	0.612557310422256	0.994312710861238	0.54140625	0.904161897130647	-2.6310096200009	-3.10149563516956	-2.22244010495751	1.24868071778487	4.39593760800382	0.251422020106435	0.375000301404768	no	ok		NA
Active_vs_Control	Saccharicrinis	0.668030355078001	0.995441937071939	0.57890625	0.964630494505495	-2.36353897111732	-2.63490897090349	-1.92182361146621	1.67244507133493	5.87721116350007	0.276564512654321	0.388601298505214	no	ok		NA
Active_vs_Control	Alysiella	0.677358305259035	0.996317332400645	0.6046875	0.950448431776557	-2.42304886732615	-2.8172087870909	-2.00462555935875	1.32027979276827	4.85636097341196	0.268826482194473	0.411458539964782	no	ok		NA
Active_vs_Control	Hungatella	0.380407603307705	0.998533815873788	0.24140625	0.876321113782051	-1.43352246065736	-2.84176791765933	1.32626147037468	3.9051179177716	5.55658905197871	0.605780284104012	0.223959230903001	no	ok		NA
Active_vs_Control	Flavobacteriaceae	0.676367135118882	0.998585568253413	0.6046875	0.97143853021978	-2.26109542132303	-2.52453605098247	-2.05599622466915	1.21483610683712	5.20858230672727	0.208048870555011	0.419689303598504	no	ok		NA
Active_vs_Control	Amniculibacterium	0.677996681146685	0.999015177035336	0.62890625	0.958971497252747	-2.46503722122991	-2.68536325336778	-2.04287144021808	1.26356530212041	5.21029772321827	0.212846431789142	0.404145300346379	no	ok		NA
Active_vs_Control	Treponema	0.581289630159536	0.999421941323253	0.53515625	0.944308107257326	-2.43826742130715	-2.84871344322592	-2.10609586380892	1.68009923107415	5.61255396926785	0.283924942215096	0.357513300310963	no	ok		NA
Active_vs_Control	Catonella	0.768219940712932	0.999774879057231	0.7703125	0.991225961538462	3.36900471296622	3.35236312994903	3.38442876503861	-0.0555060008665018	0.922680762980435	-0.0822876681416439	0.463541749522704	no	ok		NA
Active_vs_Control	Abiotrophia	0.580003809262249	1	0.52265625	1	1.30142627798863	2.85832117596026	0.371345990416595	-1.98598165038459	5.02744284790735	-0.325072880441356	0.259068059517974	no	ok		NA
Active_vs_Control	Acinetobacter	0.689712216851914	1	0.765625	1	-1.86174669854011	-1.35060177247454	-2.53632800569021	-2.32454353699055	7.47291149435473	-0.307068828171542	0.357513300310963	no	ok		NA
Active_vs_Control	Actinobacillus	0.773054337673287	1	0.76328125	0.991225961538462	-2.93185685213894	-2.74293231661118	-3.08679138591514	0.247815317716917	6.3861635861257	0.0632687829815311	0.476683990099631	no	ok		NA
Active_vs_Control	Aggregatibacter	0.401758760208678	1	0.565625	1	6.00350161366619	6.19346885750423	5.85943727910858	-0.629443407359156	1.16817252587653	-0.529646881762547	0.305699993864858	no	ok		NA
Active_vs_Control	Alloprevotella	0.78403074812982	1	0.81953125	0.998060897435897	2.84664801889117	2.76613537887205	2.94987320805926	-0.0358422658283031	6.81000682429173	-0.00716748462009483	0.494791678441589	no	ok		NA
Active_vs_Control	Anaerocella	0.790439260450596	1	0.803125	0.998514766483516	-1.42555395565454	-0.535768806635519	-2.54588761444823	-0.159178670022545	6.15346298084077	-0.0120945849003624	0.494791678441589	no	ok		NA
Active_vs_Control	Bacteroidales	0.707808234876444	1	0.51875	0.993632097069597	1.26863242069187	-0.554097744025697	1.6904363639504	1.49516287529548	5.89237462716077	0.25417191569044	0.380208620616848	no	ok		NA
Active_vs_Control	Bacteroides	0.676115397481824	1	0.615625	0.947587869162088	-2.4461893796179	-2.54749911565743	-2.39520216394356	1.33385799652919	5.17113476720175	0.234590627183255	0.406250219647385	no	ok		NA
