contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Latent	Streptococcus equinus	0.313300242976261	0.979892886524663	0.3953125	0.976727819796947	-2.65890157900306	-0.470052600124999	NA	-3.73328212756872	4.53975970514932	-0.814821224735917	0.186529652830392	no	ok		-4.07932196368258
Active_vs_Latent	Moraxella nonliquefaciens	0.367213182942015	0.980253764323494	0.45546875	0.972520378470214	-2.35688450141805	-0.329264170160453	NA	-3.37352895752804	4.28632563827812	-0.663775253933263	0.208334332711949	no	ok		-3.55045679693585
Active_vs_Latent	Anaerocella delicata	0.361590007315027	0.980294711915463	0.45546875	0.974034939760317	-2.59053767861933	-0.593054244811075	NA	-3.73649769664955	4.51710916657574	-0.722361171606812	0.217617507910972	no	ok		-4.04303272712637
Active_vs_Latent	Capnocytophaga sp. ChDC OS43	0.277557714629853	0.982216738000294	0.35859375	0.970752141063915	-2.41620993745455	-0.156077179776797	NA	-4.41081761717973	4.74204302229746	-0.861079276786879	0.156251473482682	no	ok		-4.13685088790681
Active_vs_Latent	Capnocytophaga leadbetteri	0.248556311310385	0.982898618492334	0.3125	0.963647058646333	-2.46633038784798	-0.0863017575769751	NA	-4.46422272731193	4.82635973248412	-0.886249079664261	0.150260599298045	no	ok		-4.34719033097339
Active_vs_Latent	Alkalitalea saponilacus	0.327253445938362	0.983506838302034	0.41015625	0.972604769134374	-2.55208732254409	-0.444838375957143	NA	-4.00936865821329	4.56932411846404	-0.776676310373485	0.197917742061982	no	ok		-3.93251186482332
Active_vs_Latent	Tannerella sp. oral taxon HOT-286	0.302653727703189	0.987654921898824	0.38359375	0.969363603614523	-2.72646101804391	-0.358175491001689	NA	-4.2430702626627	4.77306694748766	-0.847667964290412	0.202073572267362	no	ok		-4.20378506118781
Active_vs_Latent	Streptococcus suis	0.681717614408587	0.987785577955551	0.58515625	0.927434348739496	-2.20668143005766	-2.7049807007066	NA	1.11833495126889	4.54288096434085	0.20069671357278	0.411458539964782	no	ok		-1.68963842668327
Active_vs_Latent	Capnocytophaga sp. oral taxon 878	0.304984909030586	0.988145926576363	0.384375	0.973402835957257	-2.68118578184355	-0.575761668805116	NA	-4.17992347192647	4.77471369672314	-0.790339126001439	0.197917742061982	no	ok		-3.99562913802491
Active_vs_Latent	Prevotella dentasini	0.377759276897421	0.988656699847925	0.23984375	0.885953811813187	-1.13819218102832	-2.63088444026505	NA	3.88867866161214	4.84993953337366	0.682256087878495	0.196892263794227	no	ok		1.76517092561526
