contrast	feature_id	we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Active	rab.win.Control	diff.btw	diff.win	effect	overlap	significant	status	detail	rab.win.Latent
Active_vs_Latent	Endomicrobiaceae	0.709930210259333	1	0.85703125	1	-2.19613055518606	-1.09620539853835	NA	-1.69104269721593	6.14656060011058	-0.217834162572988	0.421875181024094	no	ok		-3.67215744072337
Active_vs_Latent	Flavobacteriaceae	0.732885335252723	1	0.684375	1	1.53617974570377	3.9382594605307	NA	-2.51081235699658	3.61368242921225	-0.463988356084402	0.32812544059081	no	ok		1.25598221828862
Active_vs_Latent	Fusobacteriaceae	0.891236470938935	1	0.8921875	1	4.02073431379042	4.16289721360581	NA	-0.175171538355116	1.89514417019267	-0.0983823892858646	0.471502654635049	no	ok		3.90115129587842
Active_vs_Latent	Lachnospiraceae	0.54669351888118	1	0.5421875	0.961458333333333	4.81374264323736	4.62030355077336	NA	0.421005484291954	1.35126352123469	0.34564065404952	0.373057298378818	no	ok		4.91581974701509
Active_vs_Latent	Lactobacillaceae	0.824621434758607	1	0.60390625	0.999479166666667	1.84056505968796	0.689587909684223	NA	1.77559136770649	6.28779569170888	0.228985341097884	0.437500143526281	no	ok		2.55936199598772
Active_vs_Latent	Peptococcaceae	0.796610639283458	1	0.74765625	0.992230902777778	-3.76115149379325	-3.36693553616004	NA	0.0703031281220019	5.81072063665033	0.00930169304191473	0.494791678441589	no	ok		-4.1422705297091
Active_vs_Latent	Prevotellaceae	0.895789008657156	1	0.8640625	1	7.25899439440379	7.37347248187039	NA	-0.295687207131019	1.69147848188664	-0.11267951883368	0.450777313270224	no	ok		7.20377797504955
Active_vs_Latent	Selenomonadaceae	0.704017688827768	1	0.840625	1	4.11016550433648	4.49202880292761	NA	-0.485249320332758	2.82608288753434	-0.103650627534477	0.398963966228268	no	ok		3.93016017801782
Active_vs_Latent	Synergistaceae	0.810771881565497	1	0.74453125	0.999479166666667	-0.538420881425998	-1.00377317902265	NA	0.291727406742766	4.27314147388141	0.0426203212133473	0.463541749522704	no	ok		-0.245394554106415
Active_vs_Latent	Tissierellaceae	0.718742624485262	1	0.6484375	0.965950520833333	-3.25007986107467	-3.47804647454844	NA	0.86488024595	4.90685171820757	0.133314188564754	0.435233307989157	no	ok		-3.02372452171947
Active_vs_Latent	Veillonellaceae	0.812084980392949	1	0.66171875	0.997743055555556	5.79781887656755	5.65028451710605	NA	0.274945958902145	1.52567631690598	0.169286600112794	0.440414642995582	no	ok		5.8380548998043
